SNO,FILENAME,TIME_TAKEN,DB_SIZE,AVG_TIME_TAKEN_PER_FILE,AVG_SPACE_TAKEN_PER_FILE
2812,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_829.pdf,0.101,12.6641,0.6082,0.0045
2813,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_83.pdf,0.1004,12.668,0.608,0.0045
2814,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_830.pdf,0.0989,12.6719,0.6078,0.0045
2815,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_831.pdf,0.1006,12.6758,0.6076,0.0045
2816,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_832.pdf,0.0985,12.6797,0.6074,0.0045
2817,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_833.pdf,0.0988,12.6875,0.6072,0.0045
2818,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_834.pdf,0.1007,12.6914,0.6071,0.0045
2819,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_835.pdf,0.098,12.6953,0.6069,0.0045
2820,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_836.pdf,0.0994,12.6992,0.6067,0.0045
2821,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_837.pdf,0.0966,12.7031,0.6065,0.0045
2822,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_838.pdf,0.0987,12.707,0.6063,0.0045
2823,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_839.pdf,0.0986,12.7109,0.6062,0.0045
2824,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_84.pdf,0.1007,12.7148,0.606,0.0045
2825,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_840.pdf,0.1001,12.7227,0.6058,0.0045
2826,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_841.pdf,0.1018,12.7266,0.6056,0.0045
2827,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_842.pdf,0.0988,12.7305,0.6055,0.0045
2828,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_843.pdf,0.097,12.7344,0.6053,0.0045
2829,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_844.pdf,0.1023,12.7383,0.6051,0.0045
2830,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_845.pdf,0.0975,12.7461,0.6049,0.0045
2831,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_846.pdf,0.0978,12.75,0.6047,0.0045
2832,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_847.pdf,0.0985,12.7539,0.6046,0.0045
2833,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_848.pdf,0.0957,12.7617,0.6044,0.0045
2834,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_849.pdf,0.0948,12.7656,0.6042,0.0045
2835,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_85.pdf,0.0937,12.7695,0.604,0.0045
2836,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_850.pdf,0.0923,12.7734,0.6038,0.0045
2837,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_851.pdf,0.13,12.7773,0.6037,0.0045
2838,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_852.pdf,0.1113,12.7812,0.6035,0.0045
2839,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_853.pdf,0.0909,12.7852,0.6033,0.0045
2840,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_854.pdf,0.093,12.7891,0.6031,0.0045
2841,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_855.pdf,0.0976,12.7969,0.603,0.0045
2842,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_856.pdf,0.0988,12.8008,0.6028,0.0045
2843,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_857.pdf,0.0985,12.8047,0.6026,0.0045
2844,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_858.pdf,0.0983,12.8086,0.6024,0.0045
2845,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_859.pdf,0.0991,12.8125,0.6023,0.0045
2846,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_86.pdf,0.0949,12.8164,0.6021,0.0045
2847,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_860.pdf,0.1001,12.8203,0.6019,0.0045
2848,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_861.pdf,0.0956,12.8242,0.6017,0.0045
2849,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_862.pdf,0.121,12.832,0.6015,0.0045
2850,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_863.pdf,0.1007,12.8359,0.6014,0.0045
2851,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_864.pdf,0.0957,12.8398,0.6012,0.0045
2852,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_865.pdf,0.0977,12.8438,0.601,0.0045
2853,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_866.pdf,0.0975,12.8477,0.6008,0.0045
2854,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_867.pdf,0.1083,12.8516,0.6007,0.0045
2855,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_868.pdf,0.0968,12.8555,0.6005,0.0045
2856,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_869.pdf,0.0956,12.8594,0.6003,0.0045
2857,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_87.pdf,0.1013,12.8672,0.6001,0.0045
2858,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_870.pdf,0.1035,12.8711,0.6,0.0045
2859,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_871.pdf,0.0989,12.875,0.5998,0.0045
2860,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_872.pdf,0.0952,12.8789,0.5996,0.0045
2861,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_873.pdf,0.0983,12.8828,0.5994,0.0045
2862,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_874.pdf,0.0978,12.8867,0.5993,0.0045
2863,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_875.pdf,0.0983,12.8906,0.5991,0.0045
2864,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_876.pdf,0.0977,12.8945,0.5989,0.0045
2865,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_877.pdf,0.1005,12.9023,0.5987,0.0045
2866,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_878.pdf,0.1064,12.9062,0.5986,0.0045
2867,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_879.pdf,0.1002,12.9102,0.5984,0.0045
2868,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_88.pdf,0.1008,12.9141,0.5982,0.0045
2869,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_880.pdf,0.0926,12.918,0.598,0.0045
2870,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_881.pdf,0.0981,12.9219,0.5979,0.0045
2871,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_882.pdf,0.1089,12.9258,0.5977,0.0045
2872,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_883.pdf,0.1005,12.9297,0.5975,0.0045
2873,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_884.pdf,0.0987,12.9375,0.5974,0.0045
2874,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_885.pdf,0.0975,12.9414,0.5972,0.0045
2875,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_886.pdf,0.0979,12.9453,0.597,0.0045
2876,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_887.pdf,0.0985,12.9492,0.5968,0.0045
2877,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_888.pdf,0.0946,12.9531,0.5967,0.0045
2878,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_889.pdf,0.1018,12.9609,0.5965,0.0045
2879,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_89.pdf,0.1084,12.9648,0.5963,0.0045
2880,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_890.pdf,0.0962,12.9688,0.5961,0.0045
2881,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_891.pdf,0.0964,12.9766,0.596,0.0045
2882,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_892.pdf,0.0962,12.9805,0.5958,0.0045
2883,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_893.pdf,0.0989,12.9844,0.5956,0.0045
2884,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_894.pdf,0.101,12.9883,0.5955,0.0045
2885,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_895.pdf,0.0995,12.9922,0.5953,0.0045
2886,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_896.pdf,0.0989,12.9961,0.5951,0.0045
2887,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_897.pdf,0.1074,13.0,0.5949,0.0045
2888,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_898.pdf,0.1102,13.0039,0.5948,0.0045
2889,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_899.pdf,0.099,13.0117,0.5946,0.0045
2890,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_9.pdf,0.0957,13.0156,0.5944,0.0045
2891,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_90.pdf,0.0988,13.0195,0.5943,0.0045
2892,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_900.pdf,0.0995,13.0234,0.5941,0.0045
2893,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_901.pdf,0.0961,13.0273,0.5939,0.0045
2894,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_902.pdf,0.0969,13.0312,0.5937,0.0045
2895,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_903.pdf,0.0989,13.0352,0.5936,0.0045
2896,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_904.pdf,0.0991,13.0391,0.5934,0.0045
2897,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_905.pdf,0.1091,13.0469,0.5932,0.0045
2898,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_906.pdf,0.0969,13.0508,0.5931,0.0045
2899,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_907.pdf,0.1224,13.0547,0.5929,0.0045
2900,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_908.pdf,0.103,13.0586,0.5927,0.0045
2901,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_909.pdf,0.1108,13.0625,0.5926,0.0045
2902,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_91.pdf,0.1076,13.0664,0.5924,0.0045
2903,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_910.pdf,0.1048,13.0703,0.5922,0.0045
2904,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_911.pdf,0.1002,13.0742,0.5921,0.0045
2905,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_912.pdf,0.098,13.082,0.5919,0.0045
2906,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_913.pdf,0.0977,13.0859,0.5917,0.0045
2907,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_914.pdf,0.0953,13.0898,0.5916,0.0045
2908,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_915.pdf,0.0952,13.0938,0.5914,0.0045
2909,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_916.pdf,0.0942,13.0977,0.5912,0.0045
2910,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_917.pdf,0.0926,13.1016,0.591,0.0045
2911,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_918.pdf,0.0902,13.1055,0.5909,0.0045
2912,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_919.pdf,0.0871,13.1094,0.5907,0.0045
2913,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_92.pdf,0.0874,13.1172,0.5905,0.0045
2914,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_920.pdf,0.0872,13.1211,0.5903,0.0045
2915,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_921.pdf,0.1057,13.125,0.5902,0.0045
2916,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_922.pdf,0.1039,13.1289,0.59,0.0045
2917,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_923.pdf,0.0911,13.1328,0.5898,0.0045
2918,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_924.pdf,0.093,13.1367,0.5897,0.0045
2919,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_925.pdf,0.0967,13.1406,0.5895,0.0045
2920,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_926.pdf,0.0987,13.1445,0.5893,0.0045
2921,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_927.pdf,0.0957,13.1523,0.5892,0.0045
2922,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_928.pdf,0.092,13.1562,0.589,0.0045
2923,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_929.pdf,0.0916,13.1602,0.5888,0.0045
2924,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_93.pdf,0.0917,13.1641,0.5887,0.0045
2925,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_930.pdf,0.0885,13.168,0.5885,0.0045
2926,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_931.pdf,0.0871,13.1758,0.5883,0.0045
2927,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_932.pdf,0.085,13.1797,0.5881,0.0045
2928,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_933.pdf,0.0822,13.1836,0.588,0.0045
2929,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_934.pdf,0.0833,13.1914,0.5878,0.0045
2930,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_935.pdf,0.0947,13.1953,0.5876,0.0045
2931,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_936.pdf,0.0971,13.1992,0.5875,0.0045
2932,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_937.pdf,0.0951,13.2031,0.5873,0.0045
2933,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_938.pdf,0.0947,13.207,0.5871,0.0045
2934,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_939.pdf,0.0923,13.2109,0.587,0.0045
2935,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_94.pdf,0.0884,13.2148,0.5868,0.0045
2936,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_940.pdf,0.0879,13.2188,0.5866,0.0045
2937,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_941.pdf,0.0837,13.2266,0.5864,0.0045
2938,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_942.pdf,0.0826,13.2305,0.5863,0.0045
2939,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_943.pdf,0.0829,13.2344,0.5861,0.0045
2940,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_944.pdf,0.0833,13.2383,0.5859,0.0045
2941,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_945.pdf,0.0963,13.2422,0.5858,0.0045
2942,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_946.pdf,0.1024,13.2461,0.5856,0.0045
2943,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_947.pdf,0.0982,13.25,0.5854,0.0045
2944,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_948.pdf,0.0953,13.2539,0.5853,0.0045
2945,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_949.pdf,0.094,13.2617,0.5851,0.0045
2946,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_95.pdf,0.1205,13.2656,0.5849,0.0045
2947,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_950.pdf,0.1002,13.2695,0.5848,0.0045
2948,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_951.pdf,0.1,13.2734,0.5846,0.0045
2949,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_952.pdf,0.0921,13.2773,0.5844,0.0045
2950,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_953.pdf,0.0906,13.2812,0.5843,0.0045
2951,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_954.pdf,0.0969,13.2852,0.5841,0.0045
2952,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_955.pdf,0.0957,13.2891,0.584,0.0045
2953,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_956.pdf,0.0944,13.2969,0.5838,0.0045
2954,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_957.pdf,0.0903,13.3008,0.5836,0.0045
2955,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_958.pdf,0.0882,13.3047,0.5835,0.0045
2956,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_959.pdf,0.0848,13.3086,0.5833,0.0045
2957,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_96.pdf,0.0847,13.3125,0.5831,0.0045
2958,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_960.pdf,0.0812,13.3164,0.5829,0.0045
2959,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_961.pdf,0.0798,13.3203,0.5828,0.0045
2960,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_962.pdf,0.0923,13.3242,0.5826,0.0045
2961,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_963.pdf,0.1002,13.332,0.5824,0.0045
2962,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_964.pdf,0.0962,13.3359,0.5823,0.0045
2963,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_965.pdf,0.0965,13.3398,0.5821,0.0045
2964,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_966.pdf,0.0933,13.3438,0.582,0.0045
2965,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_967.pdf,0.089,13.3477,0.5818,0.0045
2966,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_968.pdf,0.0907,13.3516,0.5816,0.0045
2967,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_969.pdf,0.0886,13.3555,0.5815,0.0045
2968,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_97.pdf,0.0852,13.3594,0.5813,0.0045
2969,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_970.pdf,0.0836,13.3672,0.5811,0.0045
2970,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_971.pdf,0.083,13.3711,0.581,0.0045
2971,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_972.pdf,0.102,13.375,0.5808,0.0045
2972,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_973.pdf,0.1026,13.3789,0.5806,0.0045
2973,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_974.pdf,0.0952,13.3828,0.5805,0.0045
2974,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_975.pdf,0.0925,13.3906,0.5803,0.0045
2975,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_976.pdf,0.097,13.3945,0.5801,0.0045
2976,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_977.pdf,0.0957,13.3984,0.58,0.0045
2977,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_978.pdf,0.0899,13.4062,0.5798,0.0045
2978,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_979.pdf,0.0889,13.4102,0.5796,0.0045
2979,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_98.pdf,0.0908,13.4141,0.5795,0.0045
2980,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_980.pdf,0.0871,13.418,0.5793,0.0045
2981,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_981.pdf,0.0862,13.4219,0.5792,0.0045
2982,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_982.pdf,0.0833,13.4258,0.579,0.0045
2983,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_983.pdf,0.0846,13.4297,0.5788,0.0045
2984,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_984.pdf,0.0983,13.4336,0.5787,0.0045
2985,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_985.pdf,0.1025,13.4414,0.5785,0.0045
2986,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_986.pdf,0.095,13.4453,0.5783,0.0045
2987,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_987.pdf,0.0898,13.4492,0.5782,0.0045
2988,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_988.pdf,0.0997,13.4531,0.578,0.0045
2989,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_989.pdf,0.0953,13.457,0.5779,0.0045
2990,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_99.pdf,0.095,13.4609,0.5777,0.0045
2991,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_990.pdf,0.0952,13.4648,0.5775,0.0045
2992,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_991.pdf,0.0901,13.4688,0.5774,0.0045
2993,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_992.pdf,0.0893,13.4766,0.5772,0.0045
2994,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_993.pdf,0.0849,13.4805,0.577,0.0045
2995,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_994.pdf,0.0831,13.4844,0.5769,0.0045
2996,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_995.pdf,0.0837,13.4883,0.5767,0.0045
2997,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_996.pdf,0.0943,13.4922,0.5765,0.0045
2998,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_997.pdf,0.0925,13.4961,0.5764,0.0045
2999,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_998.pdf,0.0914,13.5,0.5762,0.0045
3000,20982 Esec Forte SCTASK7649659_Amendment Agreement (2)_copy_999.pdf,0.0964,13.5039,0.5761,0.0045
6001,AUTODATA SOLUTIONS INC_SOW (2)_copy_1.pdf,1.884,13.5117,0.2883,0.0023
6002,AUTODATA SOLUTIONS INC_SOW (2)_copy_10.pdf,1.5741,13.5156,0.2885,0.0023
6003,AUTODATA SOLUTIONS INC_SOW (2)_copy_100.pdf,1.5935,13.5195,0.2887,0.0023
6004,AUTODATA SOLUTIONS INC_SOW (2)_copy_1000.pdf,1.5959,13.5234,0.2889,0.0023
6005,AUTODATA SOLUTIONS INC_SOW (2)_copy_101.pdf,1.5975,13.5273,0.2892,0.0023
6006,AUTODATA SOLUTIONS INC_SOW (2)_copy_102.pdf,1.6048,13.5312,0.2894,0.0023
6007,AUTODATA SOLUTIONS INC_SOW (2)_copy_103.pdf,1.5951,13.5352,0.2896,0.0023
6008,AUTODATA SOLUTIONS INC_SOW (2)_copy_104.pdf,1.6046,13.5391,0.2898,0.0023
6009,AUTODATA SOLUTIONS INC_SOW (2)_copy_105.pdf,1.6009,13.5469,0.29,0.0023
6010,AUTODATA SOLUTIONS INC_SOW (2)_copy_106.pdf,1.5987,13.5508,0.2903,0.0023
6011,AUTODATA SOLUTIONS INC_SOW (2)_copy_107.pdf,1.6163,13.5547,0.2905,0.0023
6012,AUTODATA SOLUTIONS INC_SOW (2)_copy_108.pdf,1.6459,13.5586,0.2907,0.0023
6013,AUTODATA SOLUTIONS INC_SOW (2)_copy_109.pdf,1.6004,13.5625,0.2909,0.0023
6014,AUTODATA SOLUTIONS INC_SOW (2)_copy_11.pdf,1.5962,13.5664,0.2911,0.0023
6015,AUTODATA SOLUTIONS INC_SOW (2)_copy_110.pdf,1.5964,13.5703,0.2914,0.0023
6016,AUTODATA SOLUTIONS INC_SOW (2)_copy_111.pdf,1.5997,13.5742,0.2916,0.0023
6017,AUTODATA SOLUTIONS INC_SOW (2)_copy_112.pdf,1.5954,13.582,0.2918,0.0023
6018,AUTODATA SOLUTIONS INC_SOW (2)_copy_113.pdf,1.6018,13.5859,0.292,0.0023
6019,AUTODATA SOLUTIONS INC_SOW (2)_copy_114.pdf,1.5974,13.5898,0.2922,0.0023
6020,AUTODATA SOLUTIONS INC_SOW (2)_copy_115.pdf,1.5962,13.5938,0.2924,0.0023
6021,AUTODATA SOLUTIONS INC_SOW (2)_copy_116.pdf,1.5976,13.5977,0.2927,0.0023
6022,AUTODATA SOLUTIONS INC_SOW (2)_copy_117.pdf,1.6038,13.6016,0.2929,0.0023
6023,AUTODATA SOLUTIONS INC_SOW (2)_copy_118.pdf,1.5982,13.6055,0.2931,0.0023
6024,AUTODATA SOLUTIONS INC_SOW (2)_copy_119.pdf,1.5967,13.6094,0.2933,0.0023
6025,AUTODATA SOLUTIONS INC_SOW (2)_copy_12.pdf,1.5992,13.6172,0.2935,0.0023
6026,AUTODATA SOLUTIONS INC_SOW (2)_copy_120.pdf,1.602,13.6211,0.2937,0.0023
6027,AUTODATA SOLUTIONS INC_SOW (2)_copy_121.pdf,1.5969,13.625,0.294,0.0023
6028,AUTODATA SOLUTIONS INC_SOW (2)_copy_122.pdf,1.6437,13.6289,0.2942,0.0023
6029,AUTODATA SOLUTIONS INC_SOW (2)_copy_123.pdf,1.6295,13.6328,0.2944,0.0023
6030,AUTODATA SOLUTIONS INC_SOW (2)_copy_124.pdf,1.6306,13.6367,0.2946,0.0023
6031,AUTODATA SOLUTIONS INC_SOW (2)_copy_125.pdf,1.6248,13.6406,0.2948,0.0023
6032,AUTODATA SOLUTIONS INC_SOW (2)_copy_126.pdf,1.598,13.6445,0.2951,0.0023
6033,AUTODATA SOLUTIONS INC_SOW (2)_copy_127.pdf,1.5974,13.6562,0.2953,0.0023
6034,AUTODATA SOLUTIONS INC_SOW (2)_copy_128.pdf,1.5987,13.6602,0.2955,0.0023
6035,AUTODATA SOLUTIONS INC_SOW (2)_copy_129.pdf,1.5981,13.6641,0.2957,0.0023
6036,AUTODATA SOLUTIONS INC_SOW (2)_copy_13.pdf,1.6077,13.668,0.2959,0.0023
6037,AUTODATA SOLUTIONS INC_SOW (2)_copy_130.pdf,1.6539,13.6719,0.2962,0.0023
6038,AUTODATA SOLUTIONS INC_SOW (2)_copy_131.pdf,1.5975,13.6758,0.2964,0.0023
6039,AUTODATA SOLUTIONS INC_SOW (2)_copy_132.pdf,1.5981,13.6797,0.2966,0.0023
